id,qualification,preferred,skills
163831,[],"['검색 엔진', '관리']","['ASANA', 'CONFLUENCE', 'JIRA', 'GRAPHQL', 'HADOOP', 'MONGODB', 'REDIS', 'SPARK', 'VUEJS', 'CSS', 'JAVA', 'JAVASCRIPT', 'KOTLIN', 'NODE.JS', 'PYTHON', 'SQL', 'SWIFT', 'DATA ANALYSIS', 'MVVM', 'TABLEAU', 'NOSQL', 'APACHE', '카산드라', 'ELASTICSEARCH', 'NODEJS', 'GOLANG', 'RESTFUL WEBSERVICES', 'MSSQL']"
63223,"['개발', 'IOS', 'TYPESCRIPT', 'RESTFUL API', 'REACT NATIVE', 'ANDROID', 'REDUX', '기술 문서', '관리']","['WEBRTC', '개발']",
163246,"['소프트웨어 개발', '개발']",['SAAS'],"['GIT', 'MONGODB', 'REACT', 'REDIS', 'HTML', 'JAVA', 'JAVASCRIPT', 'NODE.JS', 'SQL', 'AWS', 'HTTP', 'JQUERY', 'DEVOPS', 'ELASTICSEARCH', 'NODEJS', '서버 관리', '서버 아키텍처']"
112944,"['개발', 'C', '데이터베이스', 'MYSQL', '네트워크 프로그래밍', 'REDIS', 'HTTP']",['개발'],
126733,"['개발', 'API', '리눅스 서버', '서버', 'RESTFUL API', '설계', 'JAVA', 'AWS', 'SPRING FRAMEWORK', 'SQL']","['소프트웨어 개발', '개발']","['GIT', 'AWS', 'SPRING FRAMEWORK']"
96196,"['GIT', '개발', 'LINUX', 'DEVOPS']",['개발'],"['GIT', 'LINUX', 'JAVA', 'PYTHON', 'C', 'C++', 'ROS']"
156953,"['개발', '서버', 'TYPESCRIPT', 'RESTFUL API', 'GIT', 'REACT NATIVE', '최적화', '통신', 'FIGMA', '관리']","['개발', 'IOS', 'ANDROID']","['GIT', 'REACT', 'AWS', 'FIGMA', 'FLUTTER', 'NOTION', 'RESTFUL API']"
88296,"['개발', '컴퓨터 공학', '설계', '자동차', '통신', '펌웨어']","['개발', 'ISO', 'RTOS']","['소프트웨어 개발', '펌웨어', 'CAN', '자동차 전자', '소프트웨어 검증', 'AUTOSAR', 'LIN', 'MICROCHIP PIC']"
164368,"['GIT', '개발', '관리']",['JQUERY'],"['MYSQL', 'ASP .NET', 'CSS', 'HTML', 'JAVASCRIPT', 'PYTHON', 'SQL', 'MSSQL']"
147561,"['개발', 'RUBY', 'NODEJS', 'DJANGO', 'JAVA', '웹 개발', 'PYTHON', 'FASTAPI']","['개발', '데이터베이스', 'AWS', '서버']",
82283,"['NOTION', 'JIRA', 'TRELLO', 'SLACK']","['빅 데이터', '개발', '서버', 'NODEJS', 'WEBRTC', 'JAVA', 'WEB SOCKET', 'AWS', '인프라', 'NOSQL', 'SQL']",['QA 엔지니어링']
157802,"['개발', '웹 개발', 'REACT', 'TYPESCRIPT']","['개발', 'GIT', 'ISR', 'SAAS', '관리']","['GITHUB', 'REACT', 'JAVASCRIPT', 'TYPESCRIPT', 'AWS', 'NEXT.JS']"
38170,"['개발', 'API', 'CONFLUENCE', 'GIT', 'AWS', 'RDBMS', 'REST', 'JIRA']","['설계', '네트워크 보안', '인프라', '개발']","['LINUX', 'JAVA', 'PYTHON', 'AWS', 'UNIX', 'DEVOPS', 'KUBERNETES']"
147116,"['개발', '서버', 'GIT', 'JAVA', 'AWS', 'MSSQL', 'MYSQL', 'JIRA', '관리']","['ORM', '개발', 'API', 'AWS']","['ANDROID', 'JAVA', 'KOTLIN']"
126441,"['개발', 'TYPESCRIPT', 'NODEJS', 'JAVASCRIPT', 'REACT']","['개발', 'JAVASCRIPT', '시스템 구축']","['GITHUB', 'PYTORCH', 'SPARK', 'PYTHON', 'AWS', 'DOCKER', 'KUBERNETES']"
151731,"['개발', '서버', 'API 개발', 'PYTHON', 'GITHUB']","['개발', 'NODEJS', 'DJANGO', 'GIT', 'JAVA', 'AWS', '인프라', 'PYTHON', 'MYSQL', 'REDIS', 'JENKINS', 'JIRA']","['PYTHON', 'AWS']"
149421,"['LINUX', 'DEVOPS']","['개발', '관리']","['GITHUB', 'GRAPHQL', 'REACT', 'JAVA', 'KOTLIN', 'TYPESCRIPT', 'NEXT.JS']"
149408,"['VUEJS', 'AWS', 'JAVASCRIPT', 'CSS']",['일본어'],"['HTML', 'JAVASCRIPT', 'FIGMA']"
157782,"['3D', 'PYTORCH']","['DOCKER', '개발', 'PROCESSING']","['GITHUB', 'JIRA', 'SLACK', 'PYTORCH', 'DOCKER']"
138804,"['설계', '서버', '개발']","['DOCKER', '보안', 'GITHUB']","['REACT', 'C#', 'JAVA', 'JAVASCRIPT', 'TYPESCRIPT', 'UNITY3D']"
43046,"['개발', 'XAML', '컴퓨터 공학', 'C', 'WPF 개발', 'GIT', 'TELERIK', 'MVVM', '관리']","['개발', 'EMR', '시스템 구축']","['JAVA', 'SPRING FRAMEWORK']"
99475,"['개발', '보안', 'SPLUNK', '분석 능력', '검증']",['KUBERNETES'],"['보안', '정보 보안', '보안 정책', '보안 관리', '보안 감사', '보안 금융']"
143361,[],['SAP'],"['SAP', 'SAP ERP', 'SAP MM']"
164429,"['REACT', 'API 개발']",[],"['REACT', 'JAVA', 'JAVASCRIPT', 'NODE.JS', 'AWS', 'HTML5', 'APACHE', 'CSS3', 'TOMCAT', 'JSP', 'MSSQL', 'RESTFUL API']"
110239,['설계'],[],"['EXPRESSJS', 'MYSQL', 'TYPESCRIPT', 'AWS', 'POSTGRESQL', 'NODEJS', 'REACT.JS', 'REACT NATIVE']"
94809,"['개발', '서버', 'NODEJS', 'DJANGO', 'FLASK']","['개발', 'KOTLIN', '서버', 'DOCKER', 'AWS', '가상화', 'PYTORCH', '클라우드 컴퓨팅']",
153026,"['개발', 'C', 'WPF 개발', 'WINFORM', '통신']",[],"['GIT', 'MYSQL', 'REACT', 'CSS', 'JAVASCRIPT', 'PHP', 'MSSQL', 'NOTION']"
142197,"['개발', 'GIT', 'JAVA', 'AWS', '관리']",[],"['IOS', '안드로이드 개발', '안드로이드 SDK', 'IOS 개발']"
39935,"['개발', 'JENKINS', 'VUEJS', 'HTML5', 'CSS']","['API', 'TYPESCRIPT', 'NODEJS', 'RESTFUL API', '클라이언트 개발', 'HTTP']",
158197,"['개발', 'NODEJS', '데이터 구조', 'GIT', '수학', '관리']","['개발', 'RUST', 'C', 'GCP', 'AWS', 'PYTHON']","['JAVASCRIPT', 'NODE.JS', 'TYPESCRIPT', 'REACT.JS']"
141832,[],[],"['GRAPHQL', 'MONGODB', 'REACT', 'REDIS', 'TENSORFLOW', 'VUEJS', 'CSS', 'HTML', 'JAVASCRIPT', 'PYTHON', 'R', 'SQL', 'API', 'DOCKER', 'RDBMS', 'POSTGRESQL', 'NODEJS', 'JPA', 'NUMPY', 'SPRING BOOT', 'KUBERNETES', 'NEST.JS']"
156481,"['JIRA', 'TYPESCRIPT', 'GRAPHQL', 'HTML', 'GIT', 'FIGMA', 'JAVASCRIPT', 'CSS']","['개발', 'DOCKER', 'AWS', '인프라', '관리', 'AZURE']","['GIT', 'GITHUB', 'ANDROID', 'AZURE', 'IOS', 'LINUX', 'MYSQL', 'REACT', 'C#', 'CSS', 'JAVA', 'KOTLIN', 'PHP', 'PYTHON', 'SQL', 'TYPESCRIPT', 'AWS', 'C++', 'HTTP', 'UX', 'NOSQL', 'DOCKER', 'RDBMS', 'CSS 자바 스크립트', 'JPA', 'GCP', 'UI 디자인', 'REACT.JS', 'SPRING BOOT', 'REDUX', 'NEXT.JS']"
149317,"['정보 보안', '보안']","['보안', 'B2B', 'SOC', 'AWS', '관리', '보안 관리']",
161448,"['MVVM', '개발', 'KOTLIN', 'ANDROID']",['개발'],"['GIT', 'ANDROID', 'KOTLIN', 'MVVM', 'ANDROID STUDIO']"
156962,['DOCKER'],['개발'],"['GITHUB', 'HTML', 'JAVASCRIPT', 'VUE.JS']"
155411,[],[],"['JAVASCRIPT', 'JENKINS', 'REACT NATIVE']"
153047,"['SQL', '데이터 분석', '금융']","['R', '데이터 분석', 'PYTHON', '데이터 시각화']",
165125,['DSP'],[],
128768,"['개발', 'JAVA', 'KOTLIN']",['GIT'],"['GIT', 'ANDROID', 'JAVA', 'KOTLIN', 'AWS', 'JENKINS', '운영 관리', '암호화', 'ORACLE DATABASE', 'REDMINE']"
120049,['개발'],['LIDAR'],"['PYTHON', 'C', 'C++', 'CUDA']"
147078,"['개발', 'TYPESCRIPT', '설계', '기술 개발', 'REACT']","['개발', 'B2B', 'RDBMS']","['MYSQL', 'PYTHON', 'TYPESCRIPT', 'AWS', 'REST', 'DOCKER', 'NODEJS', 'REACT.JS', 'KUBERNETES', 'NEST.JS']"
162190,['하드웨어'],[],"['C', 'VERILOG']"
147385,"['개발', 'MFC']",['개발'],"['ANDROID', 'KOTLIN']"
162085,"['개발', '서버', 'RESTFUL API', 'JAVA', 'ANDROID', '관리']","['개발', 'IOS', 'CONFLUENCE', 'GIT', '설계', 'MVVM', 'JIRA', 'SLACK']","['GIT', 'SQL', 'SWIFT', 'AWS', 'NOSQL']"
157026,"['개발', '서버', 'TYPESCRIPT', 'REACT NATIVE', 'REDUX', 'REACT', '관리']","['개발', '웹 개발', 'REACT NATIVE']","['KOTLIN', 'TYPESCRIPT', 'AWS', 'REACT NATIVE', 'SPRING BOOT', 'REDUX', 'NEXT.JS']"
102209,"['개발', '통신']","['개발', '서버', '통신']","['GIT', 'IOS', 'MYSQL', 'C#', 'HTML', 'JAVA', 'JAVASCRIPT', 'PYTHON', 'C', 'JQUERY', 'SPRING FRAMEWORK', 'WPF', 'WINFORM']"
165250,"['개발', '서버']","['개발', 'POSTGRESQL', 'NODEJS', 'RABBITMQ', 'AWS', 'GOLANG']","['JAVASCRIPT', 'NODE.JS', 'AWS', 'POSTGRESQL', 'RABBITMQ', 'GOLANG']"
144643,"['개발', 'JIRA', 'CONFLUENCE', 'REDMINE']","['개발', '관리']",
106363,['개발'],"['AUTOSAR', '보안']","['GITHUB', 'LINUX', 'C / C++', 'C++', 'DOCKER']"
157138,[],['프로세스 개선'],"['CONFLUENCE', 'GIT', 'JIRA', 'PYTHON', 'NOTION', 'REDMINE']"
163538,[],"['JAVA', 'AKKA']","['REACT', 'AWS', 'UNITY3D']"
113078,"['개발', 'IOS', 'API', '서버', 'KOTLIN', 'CONFLUENCE', 'SWIFT', 'GIT', 'BITBUCKET', 'JENKINS', 'REST', 'MVVM', 'JIRA']",['설계'],"['JIRA', 'JAVA', 'JQUERY', 'JENKINS', 'SPRING FRAMEWORK', 'INTELLIJ IDEA', 'VUE.JS']"
147721,"['개발', 'API', 'SPA', 'HTML', '클라이언트 개발', 'CSS', 'REDUX', 'ANGULAR', 'REST', 'JQUERY', 'REACT', '관리', 'JAVASCRIPT']","['GIT', 'JIRA', 'CONFLUENCE']",
149634,"['개발', 'GCP', 'AWS', 'TENSORFLOW', 'PYTHON', 'PYTORCH', 'AZURE']",['개발'],"['ORACLE', 'JAVA', 'JQUERY', 'SPRING BOOT']"
137830,"['개발', 'IOS', 'SWIFT', 'JAVA', 'AWS', 'ANDROID', 'MVVM', 'FLUTTER']","['개발', 'AWS', 'FLUTTER']","['HADOOP', 'MYSQL', 'ORACLE', 'SPARK', 'JAVA', 'JAVASCRIPT', 'PYTHON', 'SWIFT', 'C', 'C++', 'JQUERY', 'HTML5', 'HP', 'SPRING FRAMEWORK', 'MFC', 'SPRING BOOT', 'REDUX']"
124391,"['개발', 'POSTGRESQL', 'MONGODB', 'DOCKER', 'JAVA', 'GOLANG', 'PYTHON', 'MYSQL', 'REDIS', 'NOSQL', 'KUBERNETES']","['GCP', 'AWS', '클라우드 컴퓨팅', '개발']","['JAVA', 'PYTHON', 'DOCKER']"
164615,"['개발', 'RESTFUL API']","['시스템 구축', 'NOSQL']","['ORACLE', 'JAVA', 'NOSQL', 'SPRING BOOT', 'RESTFUL API']"
124576,['개발'],"['개발', 'JIRA', '관리', 'REDMINE']",
35357,"['개발', 'TENSORFLOW', '3D', 'PYTORCH', '의료 영상']","['개발', '최적화', 'CUDA', 'C']",
146780,"['개발', '설계', 'NODEJS']","['개발', 'TYPESCRIPT', 'SPA', 'SVELTE', 'DOCKER', 'GIT', 'LINUX', 'PHP']",
155943,"['기술 개발', 'REACT', '개발']","['개발', 'HTML', 'NOTION', 'API 개발', 'JAVASCRIPT', 'CSS']","['JAVASCRIPT', 'TYPESCRIPT', 'REACT.JS', 'REACT NATIVE', 'NEXT.JS']"
59169,['안드로이드 개발'],"['REST', '개발', 'MVVM', 'API']","['GIT', 'LINUX', 'MYSQL', 'JAVA', 'SQL', 'AWS', 'SPRING FRAMEWORK', 'SPRING BOOT', 'RESTFUL API']"
150265,['PRODUCT MANAGEMENT '],[],"['ANDROID', 'JAVA', 'KOTLIN', '안드로이드 개발', 'FLUTTER']"
144744,"['개발', 'API 개발', '최적화', 'HTML5', 'JAVASCRIPT', 'CSS']","['개발', 'B2C', 'GCP', 'AWS', '검색 엔진']","['GIT', 'PHP', 'PYTHON', 'GCP', 'LARAVEL']"
93618,"['개발', 'TYPESCRIPT', 'REACT NATIVE', 'REDUX', 'REACT']",['개발'],
138540,"['개발', 'SPRING FRAMEWORK']",['KUBERNETES'],
103856,['개발'],"['개발', '백신', 'UNREAL ENGINE']",
162395,"['개발', 'API', '서버', 'API 개발', 'REST', '관리']","['개발', 'ETL', 'GIT', '프로젝트 관리', 'NOSQL', 'SVN', '관리']",
149481,"['개발', '설계', 'JAVA', 'ORACLE', 'MSSQL', 'MYSQL']","['개발', '금융']","['HADOOP', 'ORACLE', 'JAVA', 'PYTHON', 'SPRING FRAMEWORK', '클라우드 응용 프로그램', 'OSS']"
149336,"['개발', 'TYPESCRIPT', 'RESTFUL API', 'HTML', 'GIT', 'JAVASCRIPT', 'AWS', 'REACT', '관리', 'CSS']","['NGINX', 'REACT']","['GIT', 'SWIFT', 'XCODE']"
142772,"['AWS', '인프라', 'PYTHON']","['보안', 'AWS']","['REACT', 'JAVA', 'PYTHON', 'AWS', 'SPRING FRAMEWORK']"
144848,"['개발', 'API', 'TYPESCRIPT', 'RESTFUL API', 'GRAPHQL', 'AWS', '통신', 'JAVASCRIPT']","['DOCKER', '기술 문서', '인프라', 'GITHUB']","['EXPRESSJS', 'JAVASCRIPT', 'TYPESCRIPT', 'NODEJS']"
117934,"['개발', '설계']","['설계', '개발']","['SKETCH', 'CONFLUENCE', 'JIRA', 'SLACK', 'ADOBE XD', 'FIGMA', 'NOTION']"
138962,"['모델링', '개발', '수학']","['데이터베이스', '관리']","['GIT', 'ANDROID', 'REACT', 'KOTLIN', '안드로이드 개발', '안드로이드 SDK', 'ANDROID STUDIO', 'REACT NATIVE']"
142724,"['개발', 'API', 'POSTGRESQL', 'TYPESCRIPT', 'NODEJS', '설계', '소프트웨어 개발']","['설계', '개발', '서버', 'REDIS']","['NODE.JS', 'TYPESCRIPT', 'AWS', 'NOSQL', 'POSTGRESQL', 'SPRING FRAMEWORK', 'REACT.JS', 'REACT NATIVE']"
131165,"['개발', 'API', 'NODEJS', 'ORM', '데이터베이스', 'HTTP']","['개발', 'AWS', '최적화']",
155685,"['개발', '서버', 'DJANGO', 'DOCKER', 'JAVA', 'PYTHON', 'KUBERNETES']","['일본어', '개발', 'MONGODB', 'DJANGO', 'GIT', 'JAVA', 'AWS', 'PYTHON', 'REDIS', 'MAVEN', 'JENKINS', 'REACT']","['MONGODB', 'JAVA', 'PYTHON', 'AWS', 'DOCKER', 'GCP', 'KUBERNETES']"
134064,[],"['GIT', '개발', '관리']",['PYTHON']
143266,"['KOTLIN', '서버', 'C', 'JAVA', '데이터베이스', 'RDBMS', 'PYTHON', 'NOSQL', 'GO']","['개발', '서버', 'GCP', 'AWS', '인프라', '가상화', 'AZURE']",
54720,"['SQL', '개발', '데이터 분석', 'PYTHON']","['데이터 분석', '수학', '검증']","['BITBUCKET', 'GIT', 'JIRA', 'AZURE', 'AWS', 'DEVOPS', 'ITIL', 'KUBERNETES']"
149309,"['개발', 'GIT', 'TDD', '최적화', 'REACT']","['개발', 'API', 'TYPESCRIPT', 'GRAPHQL', 'REACT NATIVE', 'REST']","['GITHUB', 'GRAPHQL', 'REACT', 'AWS']"
113365,"['개발', 'TYPESCRIPT', 'NODEJS', 'HTML', '설계', 'JAVASCRIPT', 'CSS']","['개발', 'TYPESCRIPT', 'NODEJS', 'GRAPHQL', '설계', '금융']","['GIT', 'LINUX', 'REACT', 'SPARK', 'JAVA', 'JAVASCRIPT', 'PYTHON', 'AWS', 'DOCKER', 'SPRING FRAMEWORK']"
124855,"['개발', 'REACT NATIVE']",['TYPESCRIPT'],"['FRAMER', 'CSS', 'HTML', 'FIGMA', 'NEXT.JS']"
147483,"['수학', 'TENSORFLOW', 'PYTHON', 'PYTORCH', 'LINUX']","['TENSORFLOW', 'ROS', 'PYTORCH']","['GITHUB', 'SLACK', 'LINUX', 'SCIKIT-LEARN', 'C / C++', 'PYTHON', 'C', 'C++', 'UBUNTU', 'CUDA', 'NUMPY', 'NOTION']"
157346,"['GITHUB', '개발', 'IOS', 'SWIFT', 'FIGMA', 'SLACK']",['설계'],['IOS']
156806,"['개발', 'KOTLIN', 'API', 'GIT', 'MVVM', '안드로이드 개발']","['개발', 'KOTLIN', 'FLOW', 'COROUTINE']",
30317,"['개발', 'KOTLIN', 'JAVA', '데이터베이스', 'PYTHON']","['설계', 'KUBERNETES']",
143107,"['개발', 'MONGODB', 'DOCKER', 'TENSORFLOW', 'FLASK', 'PYTHON', 'PYTORCH']","['관리', 'LINUX', 'DEVOPS']","['IOS', 'METAL', 'SWIFT', 'MAC']"
117031,"['개발', 'GIT', 'JAVA', '인프라', 'RDBMS', 'NOSQL', 'SPRING FRAMEWORK', 'JIRA']","['개발', 'JPA', '차량', 'HTML5', 'JAVASCRIPT', 'CSS', 'REACT']",
156211,['차량'],[],"['CONFLUENCE', 'GITHUB', 'JIRA', 'SLACK', 'GRAPHQL', 'REACT', 'PYTHON', 'TYPESCRIPT', 'REACT NATIVE', 'FIGMA', 'NOTION', 'REDUX', 'NEXT.JS']"
160198,[],"['SQL', 'AGILE', 'AMPLITUDE']","['GIT', 'ANDROID', 'IOS', 'MYSQL', 'JAVASCRIPT', 'KOTLIN', 'NODE.JS', 'PHP', 'SWIFT', 'AWS', 'PRODUCT MANAGEMENT ', 'SPRING FRAMEWORK', 'QA 엔지니어링']"
136037,"['개발', 'GIT', '설계', 'JAVA', '데이터베이스', 'API 개발', 'PYTHON', '관리']","['개발', '관리']",
80484,"['C', 'HTML', 'SWIFT', 'JAVA', 'PYTHON', 'JAVASCRIPT']","['관리', 'CSS']",
162262,[],"['개발', 'JAVA', 'AWS', 'PYTHON', 'PHP']","['PYTHON', '보안', '인프라', 'AWS']"
152952,"['설계', 'SAP ERP']",['SAP'],"['ANGULARJS', 'JAVA', 'JAVASCRIPT', 'SPRING FRAMEWORK', 'JPA', 'REACT.JS', 'VUE.JS']"
145752,"['일본어', '개발', 'API', 'REACT NATIVE', 'GOOGLE MAPS']",[],"['ANDROID', 'IOS', 'VUEJS', 'NODEJS', 'REACT NATIVE']"
81834,"['개발', '데이터 수집']",['설계'],
155906,"['개발', 'API', 'REST', 'REACT', '관리']",['개발'],
132613,"['개발', 'RDBMS', 'MVC']",['개발'],"['GIT', 'ANDROID', 'JAVA', 'JAVASCRIPT', 'JSON', 'KOTLIN', 'HTTP', 'JENKINS', 'GRADLE', 'GOOGLE APPS']"
155672,[],[],"['LINUX', 'PYTORCH', 'PYTHON', 'C']"
136799,"['개발', 'WEBRTC', '설계', '영상', 'REACT']","['개발', '보안', 'TYPESCRIPT', 'NODEJS', '성능 측정', '최적화', '웹사이트', 'JAVASCRIPT']","['REACT', 'VUEJS', 'JAVASCRIPT', 'TYPESCRIPT', 'HTML5', 'CSS3', 'WEBRTC', 'NEXT.JS']"
62359,"['REST', '개발', 'API', '설계']","['개발', 'AWS', 'API 개발']","['IOS', 'SWIFT', 'MVVM']"
92463,"['개발', 'C']",[],"['C / C++', 'C#', 'C++']"
67198,['C'],[],"['ANDROID', 'IOS', 'C#', 'JAVA', 'KOTLIN', 'PYTHON', 'UNITY3D']"
53409,[],"['TENSORFLOW', '신호 처리', '개발']",
147973,"['개발', 'JAVA', '제품 개발', 'OPENSTACK']",['OPENSTACK'],"['LINUX', 'JAVASCRIPT', 'PYTHON', 'SPRING FRAMEWORK']"
156528,"['개발', 'JAVASCRIPT', 'TYPESCRIPT', 'REACT']","['개발', 'METAL', 'API', 'RUST', '컴퓨터 공학', 'C', 'HTML', '수학', 'OPENGL', 'GPU', '최적화', '3D', 'CSS', 'GITHUB']","['UNREAL ENGINE', 'C / C++', 'AR', 'VR']"
138936,[],[],"['REACT', 'HTML', 'JAVASCRIPT']"
146637,"['JAVA', 'KOTLIN']","['개발', '금융']","['ANDROID', 'KOTLIN']"
35518,"['개발', 'ANDROID']","['KOTLIN', 'RESTFUL API']",
89468,[],[],"['BLOCKCHAIN', 'AWS']"
163956,[],"['KOTLIN', 'TYPESCRIPT', 'AWS', 'RUBY ON RAILS', '인프라', 'REACT', '관리']","['GIT', 'GITHUB', 'LINUX', 'MYSQL', 'REACT', 'RUBY ON RAILS', 'HTML', 'JAVASCRIPT', 'KOTLIN', 'NODE.JS', 'SQL', 'TYPESCRIPT', 'AWS', 'DOCKER', 'SPRING FRAMEWORK', 'JPA', 'NEXT.JS']"
164804,"['ORM', '개발', 'JAVASCRIPT', 'TYPESCRIPT']","['설계', 'UX', '개발']","['JAVASCRIPT', 'TYPESCRIPT', 'BLOCKCHAIN', 'DOCKER', 'POSTGRESQL', 'ORM', 'REACT NATIVE', 'KUBERNETES', 'REDUX', 'NEST.JS', 'TYPEFORM']"
110449,"['GIT', '개발', '서버', 'SVN']","['개발', '서버 관리']","['GIT', 'LINUX', 'MONGODB', 'MYSQL', 'JAVA', 'NODE.JS', 'AWS', 'POSTGRESQL', 'NODEJS', 'SPRING FRAMEWORK']"
164967,"['개발', '서버', 'API', 'AGILE', 'GIT', '설계', '데이터베이스', 'REST', '관리', 'GITHUB']","['AZURE', 'AWS', 'JPA']","['ANDROID', 'FIREBASE', 'KOTLIN', 'ANDROID STUDIO', 'MIXPANEL']"
109289,['JAVA'],['SAAS'],"['SPARK', 'JAVA', 'PYTHON', 'GO', 'SPRING BOOT']"
145249,"['TENSORFLOW', 'PYTORCH']","['개발', '설계', 'NLP', 'C']",
128250,"['개발', 'HTML', 'GIT', 'CSS', '통신', 'REACT', '관리', 'HTTP', 'GITHUB']",['설계'],"['GITLAB', 'ETHEREUM', 'REACT', 'CSS', 'JAVA', 'JAVASCRIPT', 'TYPESCRIPT', 'BLOCKCHAIN', 'AWS', 'JPA', 'GOLANG', '프론트엔드 개발자', 'REACT.JS', 'REACT NATIVE', 'SPRING BOOT']"
142927,[],"['개발', 'RUBY', 'SVELTE', 'JAVA', 'PYTHON', 'SQL', 'REACT']",
139040,"['GIT', 'C']",['개발'],['UNITY3D']
149323,"['개발', 'REACT NATIVE', 'FLUTTER']","['GIT', 'JIRA', 'CONFLUENCE']","['MYSQL', 'REACT', 'SWIFT', 'MVVM', 'RDBMS', 'RX', 'FLUTTER']"
110359,"['서버', 'LINUX']","['WINDOWS 서버', 'LINUX', '인프라']","['GIT', 'JIRA', '.NET', 'ASP .NET', 'PHP', 'WINDOWS 서버', 'IIS', 'WPF']"
164532,"['개발', 'RESTFUL API']",['개발'],"['AZURE', 'JAVA', 'JAVASCRIPT', 'KOTLIN', 'PYTHON', 'AWS', 'GO', 'GCP', 'KUBERNETES']"
95481,"['개발', 'SPRING BOOT', 'GIT', 'JAVA', 'MYSQL', 'REDIS', 'SPRING FRAMEWORK', 'SCM']","['개발', 'AWS', 'REDIS']","['GIT', 'GITHUB', 'MYSQL', 'REACT', 'REDIS', 'JAVA', 'AWS', 'SPRING FRAMEWORK', 'IBATIS', 'SPRING BOOT']"
164898,['KUBERNETES'],"['AWS', 'PYTHON', 'SHELL']","['PYTHON', 'SHELL', 'AWS', 'DEVOPS', 'DOCKER', '클라우드 컴퓨팅', '서버 관리', '클라우드 보안', '클라우드 응용 프로그램', '서버 아키텍처', '클라우드 스토리지', 'KUBERNETES']"
130670,"['개발', 'IOS', 'API', '서버', 'REST', 'MVVM']","['설계', '개발', 'IOS', 'NFC']","['GITHUB', 'AZURE', 'KOTLIN', 'PYTHON', 'AWS', 'JENKINS', 'ETL', 'SPRING FRAMEWORK', 'GCP', 'GOLANG', 'SPRING BOOT', 'KUBERNETES']"
19099,"['개발', '설계', 'RTOS', '펌웨어']",['제품 개발'],"['ANDROID', 'KOTLIN', 'AWS', '펌웨어']"
157380,"['ML', 'TENSORFLOW', '검증', 'PYTORCH', 'NLP']",[],"['B2B', 'PRODUCT MANAGEMENT ', 'SAAS']"
158460,"['개발', 'GRADLE', 'MVVM', '안드로이드 개발', '관리']",['개발'],['SPRING FRAMEWORK']
153258,"['개발', 'PYTHON']",[],"['C / C++', 'PYTHON']"
123983,"['개발', '설계', 'RESTFUL API']","['설계', 'AWS']",['QA 엔지니어링']
62599,"['개발', 'SPRING BOOT', 'KOTLIN', 'GCP', '데이터베이스', 'AWS', 'AZURE']","['개발', 'RUBY', 'NODEJS', 'PYTHON', 'GO']","['GIT', 'AZURE', 'KOTLIN', 'AWS', 'GCP', 'SPRING BOOT']"
136916,"['개발', 'RESTFUL API', 'GIT', 'JAVA', 'JPA', 'RDBMS', 'SVN', '관리']","['개발', '서버', '금융']","['JAVA', 'SPRING FRAMEWORK', 'JPA']"
124449,['개발'],"['개발', 'IOS', 'CONFLUENCE', 'FIREBASE', 'GIT', '설계', 'FIGMA', 'JIRA', 'FLUTTER']","['PYTHON', 'SQL', 'TABLEAU', 'AWS', 'SPRING FRAMEWORK', 'ML']"
161661,"['설계', '개발', '차량', '소프트웨어 개발']","['소프트웨어 개발', 'COMMUNICATION', '통신', '개발']",
147496,"['개발', 'KOTLIN', '설계', 'JAVA', 'AWS', '최적화', 'MYSQL', '관리']",[],"['MYSQL', 'JAVA', 'KOTLIN', 'AWS', 'SPRING FRAMEWORK', 'SPRING BOOT']"
152371,"['개발', '3D', 'C']",['개발'],"['REACT', 'CSS', 'HTML', 'JAVASCRIPT', 'TYPESCRIPT', '개발', 'DOCKER', '검색 엔진', 'REACT NATIVE']"
156687,[],[],
142205,['HTML'],"['개발', 'GIT', 'JENKINS', 'JIRA', '관리']","['REACT', 'JAVASCRIPT', 'KOTLIN', 'SWIFT', 'TYPESCRIPT', 'RX', 'REACT.JS']"
161281,"['개발', 'API', 'C']","['관리', 'WPF 개발']",
135951,"['개발', 'HTML5', 'JAVASCRIPT']","['개발', 'GIT', 'REACT NATIVE', '성능 측정', '최적화', '웹사이트', 'REACT', 'FLUTTER']",
130814,"['개발', 'REDMINE', 'GIT', 'JAVA', 'JSP', '관리']","['개발', 'HTML', 'VUEJS', 'JQUERY', 'JAVASCRIPT', 'CSS']","['REACT', 'VUEJS', 'CSS', 'HTML', 'JAVA', 'JAVASCRIPT', 'TYPESCRIPT', 'SPRING FRAMEWORK', 'KUBERNETES']"
146869,"['ORACLE', 'JAVA', '관리', 'UNIX']",['금융'],"['ANDROID', 'KOTLIN']"
118541,"['CONFLUENCE', 'GIT', '프로젝트 관리', 'JIRA', 'SLACK']",['프로젝트 관리'],"['GIT', 'GITHUB', 'ANDROID', 'MYSQL', 'REACT', 'VUEJS', 'HTML', 'JAVASCRIPT', 'PHP', 'PYTHON', 'AWS', 'DOCKER', 'SVN']"
