Key,Kalue
109175,"['CONFLUENCE', 'JIRA', 'MAVEN', 'TESTNG']"
123405,
154177,"['GIT', 'MYSQL', 'SPARK', 'PYTHON', 'SCALA', 'BI', 'AWS']"
126949,"['AWS', 'DEVOPS', 'DOCKER', 'GCP']"
138828,"['HCI', 'AZURE', 'C / C++', 'JAVA', 'PYTHON', 'SQL', 'AWS', 'STORAGE', 'VM웨어', 'CITRIX', 'GCP', 'VDI']"
135235,
65038,"['REACT', 'CSS', 'TYPESCRIPT', 'AWS']"
162968,"['GIT', 'JIRA', 'JAVASCRIPT', 'TYPESCRIPT', 'CRM', 'ERP 소프트웨어']"
164004,
161742,"['GIT', 'JIRA', 'REACT', 'CSS', 'HTML', 'JAVASCRIPT', 'TYPESCRIPT', 'FIGMA', 'NEXT.JS', 'VUE.JS']"
76776,
158096,
147487,"['GITHUB', 'SLACK', 'LINUX', 'SCIKIT-LEARN', 'C / C++', 'PYTHON', 'C', 'C++', 'UBUNTU', 'CUDA', 'NUMPY', 'NOTION']"
145246,
150743,
156462,"['JAVASCRIPT', 'GOLANG']"
127019,"['GITHUB', 'SLACK', 'LINUX', 'SCIKIT-LEARN', 'C / C++', 'PYTHON', 'C', 'C++', 'UBUNTU', 'CUDA', 'NUMPY', 'NOTION']"
127632,"['GIT', 'LINUX', 'PYTHON', 'DEVOPS', '가상화', 'POWERSHELL', 'DOCKER']"
145191,"['GIT', 'ANDROID', 'IOS', 'MYSQL', 'REACT', 'NODE.JS', 'TYPESCRIPT', 'AWS', 'ELASTICSEARCH', 'SPRING FRAMEWORK', 'APACHE KAFKA', 'REACT.JS', 'REACT NATIVE']"
163082,"['GIT', 'SQL', 'AWS', 'NOSQL', 'SPRING FRAMEWORK']"
116418,"['IOS', 'SWIFT', 'MVVM']"
160509,
152649,"['GIT', 'GITHUB', 'MATLAB', 'LINUX', 'REACT', 'PHP', 'PYTHON', 'C', 'AWS', 'C++', 'SPRING FRAMEWORK', 'EMBEDDED LINUX', 'ROS']"
139169,"['REACT', 'NODE.JS', 'AWS', 'REACT.JS', 'REACT NATIVE', 'NEXT.JS', 'NEST.JS']"
80629,
151156,
162273,
95814,
126868,"['LINUX', 'C', 'C++', 'UNIX', 'HTTP', 'APACHE', 'NGINX']"
52782,
85013,"['LINUX', 'REACT', 'WEBGL', 'NODE.JS', 'AWS', 'WEBRTC']"
84889,
143434,"['GIT', 'GITHUB', 'ANDROID', 'MYSQL', 'C / C++', 'C#', 'C++', 'PROCESSING', 'PRODUCT MANAGEMENT ', 'MULTI TASKING', '애자일 방법론', 'WPF', '애자일 프로젝트 관리']"
159846,
163692,"['AZURE', 'PYTORCH', 'PYTHON', 'AWS', 'DEVOPS', 'ML']"
146694,
112897,"['GIT', 'GITHUB', 'MATLAB', 'EXPRESSJS', 'MYSQL', 'REACT', 'REDIS', 'JAVA', 'NODE.JS', 'TDD', 'C', 'C++', 'DOCKER', 'RDBMS', 'NODEJS', 'SPRING BOOT', 'VISUAL STUDIO CODE']"
82519,"['GIT', 'JIRA', 'REACT', 'CSS', 'HTML', 'JAVASCRIPT', 'TYPESCRIPT', 'FIGMA', 'NEXT.JS', 'VUE.JS']"
102241,"['GIT', 'GITHUB', 'GRAPHQL', 'MYSQL', 'REACT', 'NODE.JS', 'PYTHON', 'TYPESCRIPT', 'AWS', 'NODEJS', 'REACT.JS', 'REACT NATIVE', 'REDUX', 'NEXT.JS', 'NEST.JS']"
147805,
156114,"['GIT', 'GITHUB', 'ANDROID', 'IOS', 'REACT', 'JAVASCRIPT', 'KOTLIN', 'PYTHON']"
110504,
138699,
164172,"['REACT', 'NODE.JS', 'AWS', 'NOSQL', 'FLUTTER']"
55589,
142787,
151293,"['JAVASCRIPT', 'HTML5', 'CSS3']"
53014,
90154,
129718,"['HCI', 'LINUX', '인프라', 'VM웨어', 'ACTIVE DIRECTORY', 'WINDOWS 서버', '시스템 관리', 'VDI', '시스템 구축', 'VMWARE INFRASTRUCTURE', 'WINDOWS 원격 데스크톱']"
137554,
156932,"['GIT', 'DJANGO', 'PYTORCH', 'HTML', 'JAVASCRIPT', 'PYTHON', 'AWS', 'DOCKER', 'POSTGRESQL', 'KUBERNETES']"
142350,"['GIT', 'AZURE', 'KOTLIN', 'AWS', 'GCP', 'SPRING BOOT']"
136216,"['LINUX', 'SHELL SCRIPTING']"
164151,"['ANDROID', 'AZURE', 'IOS', 'LINUX', 'MYSQL', 'C / C++', 'HTML', 'JAVASCRIPT', 'KOTLIN', 'SWIFT', 'C', '인프라', 'AWS', 'TCP', 'C++', 'HTTP', 'ACTIVE DIRECTORY', 'DNS', 'WINDOWS 서버', 'POWERSHELL', '시스템 관리', 'OFFICE 365', 'SPRING FRAMEWORK', 'SMTP', '시스템 구축', 'RESTFUL API']"
161521,
158485,
161238,"['GIT', 'C#', 'UNITY3D']"
80761,"['MYSQL', 'SPRING FRAMEWORK']"
101531,"['GIT', 'GITHUB', 'REACT', 'VUEJS', 'JAVA', 'AWS', 'DOCKER', 'SPRING FRAMEWORK', 'JPA', 'SPRING BOOT']"
153009,"['AZURE', 'LINUX', 'AWS', 'CISCO', 'DNS', 'DOCKER', 'PAAS', 'GCP', 'KUBERNETES']"
155148,
160301,
156378,"['GIT', 'ANDROID', 'FIREBASE', 'IOS', 'LINUX', 'REACT', 'JAVA', 'KOTLIN', 'SWIFT', 'TYPESCRIPT', 'GOOGLE ANALYTICS', 'AWS', '데이터베이스', 'WINDOWS 서버', 'DOCKER', '네트워크 운영', 'SPRING FRAMEWORK', 'XCODE', 'IOS 개발', 'ANDROID STUDIO', 'REACT.JS', 'SPRING BOOT', 'GOOGLE TAG MANAGER']"
121868,
80119,"['REACT', 'JAVASCRIPT', 'KOTLIN', 'SWIFT', 'TYPESCRIPT', 'RX', 'REACT.JS']"
122850,"['LINUX', 'C', 'C++', 'UNIX', 'HTTP', 'APACHE', 'NGINX']"
126812,"['GIT', 'LINUX', 'MYSQL', 'JAVASCRIPT', 'SPRING FRAMEWORK']"
157010,
73902,"['JAVA', 'KOTLIN', 'AWS', 'KUBERNETES', 'COROUTINE']"
103854,
116852,"['LINUX', 'PYTHON', 'SQL', 'DOCKER']"
158240,"['HADOOP', 'IOS', 'MYSQL', 'SPARK', 'JAVA', 'KOTLIN', 'PYTHON', 'SQL', 'TABLEAU', 'AWS', 'EMR', 'ETL', 'SPRING FRAMEWORK']"
159431,"['C#', 'CSS', 'HTML', 'JAVASCRIPT', 'JQUERY']"
161541,"['LINUX', 'PYTHON', 'AWS', 'DOCKER', 'BASH', 'NODEJS', 'KUBERNETES']"
145576,"['JAVA', 'SQL', 'SPRING BOOT']"
154164,
111516,"['GIT', 'JAVASCRIPT', 'SHELL', 'JENKINS', 'DOCKER', 'NODEJS', 'KUBERNETES']"
99005,"['GIT', 'JAVASCRIPT', 'NODE.JS', 'SQL', 'AWS']"
157848,"['LINUX', 'MYSQL', 'JAVASCRIPT', 'PYTHON', 'RUBY', 'C', 'C++', 'SQLITE']"
102207,"['GIT', 'GITHUB', 'GRAPHQL', 'MYSQL', 'REACT', 'NODE.JS', 'PYTHON', 'TYPESCRIPT', 'AWS', 'NODEJS', 'REACT.JS', 'REACT NATIVE', 'REDUX', 'NEXT.JS', 'NEST.JS']"
158095,
159083,
156550,"['IOS', 'SWIFT', 'MVVM']"
51643,
149958,"['REACT', 'SASS', 'REACT.JS', 'REDUX']"
149241,"['ANDROID', 'IOS', 'REACT', 'HTML', 'JAVASCRIPT']"
156626,"['GIT', 'PYTHON', 'SQL', 'AWS']"
155738,"['GITHUB', 'LINUX', 'PYTHON']"
157102,"['GIT', 'DJANGO', 'PYTORCH', 'HTML', 'JAVASCRIPT', 'PYTHON', 'AWS', 'DOCKER', 'POSTGRESQL', 'KUBERNETES']"
105452,"['GITHUB', 'GRAPHQL', 'HADOOP', 'MONGODB', 'MYSQL', 'PYTORCH', 'REDIS', 'SPARK', 'TENSORFLOW', 'JAVA', 'KOTLIN', 'NODE.JS', 'OBJECTIVEC', 'PYTHON', 'RUBY', 'SWIFT', 'TYPESCRIPT', 'TABLEAU', 'C', 'GO', 'C++', 'REST', 'JENKINS', 'DOCKER', 'ELASTICSEARCH', 'REACT.JS', 'SPRING BOOT', 'KUBERNETES']"
162766,
85840,"['GIT', 'C#', '데이터베이스', '데이터베이스 설계', 'SVN', 'SPINE', '클라이언트 개발', '모바일 게임', 'UNITY3D', '데이터베이스 관리', '모바일 게임 개발']"
163092,"['C / C++', 'ORCAD', 'PADS']"
84698,"['ANDROID', 'IOS', 'JAVA', 'JAVASCRIPT', 'PYTHON', 'TYPESCRIPT', 'C', 'AWS', 'C++', 'GCP', 'QA 엔지니어링', 'REACT NATIVE', 'REDUX']"
128735,"['JIRA', 'AZURE', 'LINUX', 'MYSQL', 'JAVASCRIPT', 'SHELL', 'AWS', 'MSSQL']"
164817,"['UNREAL ENGINE', 'C / C++', 'JAVA', 'PYTHON', 'UNITY3D']"
147147,"['.NET', 'REACT', 'C#', 'JAVA', 'JAVASCRIPT', 'SQL', 'JQUERY', 'JENKINS', 'SPRING FRAMEWORK']"
75703,"['CONFLUENCE', 'JIRA', 'ANDROID', 'ANGULARJS', 'VUEJS', 'CSS', 'HTML', 'JAVA', 'JAVASCRIPT', 'JQUERY', 'HTML5', 'CSS3', 'POSTGRESQL', 'SPRING FRAMEWORK', 'MSSQL', 'NOTION']"
155739,"['ANDROID', 'JAVA', 'KOTLIN', 'API']"
152822,"['CONFLUENCE', 'JIRA', 'ANGULARJS', 'REACT', 'JAVASCRIPT', 'TYPESCRIPT', 'AWS', 'HTML5', 'DOCKER', 'CSS3']"
151126,
163526,"['AZURE', 'AWS', 'NOSQL', 'DOCKER']"
143414,"['GIT', 'GITHUB', 'ANDROID', 'MYSQL', 'C / C++', 'C#', 'C++', 'PROCESSING', 'PRODUCT MANAGEMENT ', 'MULTI TASKING', '애자일 방법론', 'WPF', '애자일 프로젝트 관리']"
18228,"['GITHUB', 'GRAPHQL', 'HADOOP', 'MONGODB', 'MYSQL', 'PYTORCH', 'REDIS', 'SPARK', 'TENSORFLOW', 'JAVA', 'KOTLIN', 'NODE.JS', 'OBJECTIVEC', 'PYTHON', 'RUBY', 'SWIFT', 'TYPESCRIPT', 'TABLEAU', 'C', 'GO', 'C++', 'REST', 'JENKINS', 'DOCKER', 'ELASTICSEARCH', 'REACT.JS', 'SPRING BOOT', 'KUBERNETES']"
138056,"['LINUX', 'IOT', 'C++', '통신', '로봇', 'ROS']"
76949,"['LINUX', 'C++', 'VISUAL STUDIO', 'MSSQL']"
162109,
154127,"['GIT', 'GITHUB', 'LINUX', 'REACT', 'HTML', 'JAVASCRIPT', 'RUST', 'AWS', 'DOCKER', 'NODEJS', 'GOLANG']"
160009,"['KOTLIN', 'SWIFT']"
133404,"['REACT', 'TYPESCRIPT', 'NEXT.JS']"
130794,
160089,"['AZURE', '.NET', 'PYTHON', 'POWER BI', 'ETL', 'SSIS', 'SSAS']"
163003,"['NLP', 'ML']"
92377,"['HADOOP', 'SCIKIT-LEARN', 'SPARK', 'TENSORFLOW', 'PYTHON', 'SQL', 'TABLEAU', 'GO']"
19211,"['IOS', 'SWIFT', 'RX']"
163783,"['GIT', 'LINUX', 'MYSQL', 'REACT', 'REDIS', 'CSS', 'HTML', 'JAVASCRIPT', 'SPRING FRAMEWORK', 'REACT NATIVE']"
117141,"['GIT', 'ANDROID', 'IOS', 'MYSQL', 'HTML', 'JAVASCRIPT', 'KOTLIN', 'NODE.JS', 'PHP', 'PYTHON', 'SWIFT', 'TYPESCRIPT', 'AWS', 'PRODUCT MANAGEMENT ', 'SPRING FRAMEWORK', 'QA 엔지니어링']"
149293,"['LINUX', 'JAVA', 'PYTHON', 'AWS', 'UNIX', 'DEVOPS', 'KUBERNETES']"
144062,"['HADOOP', 'ORACLE', 'JAVA', 'PYTHON', 'SPRING FRAMEWORK', '클라우드 응용 프로그램', 'OSS']"
104198,"['FIREBASE', 'JAVA', 'KOTLIN', '안드로이드 개발']"
160415,"['GIT', 'REACT', 'VUEJS', 'HTML', 'JAVA', 'JAVASCRIPT', 'NODE.JS', 'PHP', 'PYTHON', 'GO']"
162014,"['HADOOP', 'ORACLE', 'JAVA', 'PYTHON', 'SPRING FRAMEWORK', '클라우드 응용 프로그램', 'OSS']"
142480,"['LINUX', 'MYSQL', 'ORACLE', 'REACT', 'JAVA', 'JAVASCRIPT', 'NODE.JS', 'PHP', 'PYTHON', 'TCP', 'C++', 'HTML5', 'NOSQL', 'CSS3', 'SPRING FRAMEWORK', 'NGINX', 'RESTFUL ARCHITECTURE', 'SPRING BOOT', 'FLUTTER']"
86927,
85912,"['GIT', 'GITHUB', 'LINUX', 'C / C++', 'PYTHON', 'ROS']"
160494,"['UNREAL ENGINE', 'C / C++', 'AR', 'VR']"
125112,"['GIT', 'ANDROID', 'IOS', 'JAVA', 'JAVASCRIPT', 'NODE.JS', 'PYTHON', 'OOP', 'AWS', 'SAAS']"
160995,"['CSS', 'HTML', 'JAVASCRIPT', 'BLOCKCHAIN']"
157907,"['FRAMER', 'CSS', 'HTML', 'FIGMA', 'NEXT.JS']"
151587,"['JAVASCRIPT', 'SPRING FRAMEWORK', 'NEST.JS']"
90405,"['GIT', 'GITHUB', 'LINUX', 'MONGODB', 'MYSQL', 'REACT', 'REDIS', 'JAVASCRIPT', 'KOTLIN', 'SQL', 'SWIFT', 'GO', 'DOCKER', 'EC2', 'RESTFUL WEBSERVICES', 'COCOA TOUCH', 'RESTFUL ARCHITECTURE', 'REACT.JS']"
87059,
146654,"['ANDROID', 'KOTLIN']"
125753,"['LINUX', 'C / C++', 'PERL', 'PYTHON', 'FPGA', 'SOC', 'VERILOG', 'EMBEDDED LINUX', 'EDA', 'FPGA 프로토 타이핑']"
142793,
154256,"['VUEJS', 'NODE.JS']"
164161,"['ANDROID', 'AZURE', 'IOS', 'LINUX', 'MYSQL', 'C / C++', 'HTML', 'JAVASCRIPT', 'KOTLIN', 'SWIFT', 'C', '인프라', 'AWS', 'TCP', 'C++', 'HTTP', 'ACTIVE DIRECTORY', 'DNS', 'WINDOWS 서버', 'POWERSHELL', '시스템 관리', 'OFFICE 365', 'SPRING FRAMEWORK', 'SMTP', '시스템 구축', 'RESTFUL API']"
146482,"['GIT', 'GITHUB', 'ANDROID', 'IOS', 'LINUX', 'REACT', 'C#', 'JAVASCRIPT', 'KOTLIN', 'SQL', 'AWS', 'DOCKER', 'SPRING FRAMEWORK', 'JPA', 'XCODE', 'EMBEDDED LINUX', 'EMBEDDED C', 'REACT NATIVE', 'FLUTTER']"
141090,"['PYTHON', 'AWS']"
165175,"['IOS', 'REACT', 'JAVASCRIPT', 'SQL', 'AWS', 'DOCKER']"
28116,
138634,"['WEBGL', 'JAVASCRIPT', 'AWS', 'DOM', 'REACT.JS', 'WEBRTC', 'RESTFUL API']"
115017,"['GITHUB', 'REACT', 'CSS', 'HTML', 'JAVASCRIPT', 'TYPESCRIPT', 'AWS']"
89234,
164003,"['AZURE', 'AWS', 'GCP']"
163789,"['C / C++', '의료 장비', '의료 기기', '임베디드 시스템', 'PCB 디자인', '의료 영상', 'WINDOWS 서비스', '제어 시스템 설계', 'EMC STORAGE', 'PCB 레이아웃 설계', 'EMC 규정 준수']"
156329,"['SAP', 'GIT', 'ANDROID', 'LINUX', 'ORACLE', 'C#', 'JAVA', 'JAVASCRIPT', 'KOTLIN', 'SQL', 'MVVM', 'UNIX', 'VM웨어', 'HTML5', '정보 보안', 'JENKINS', 'MAVEN', 'JSP', 'ORACLE SQL', 'SPRING FRAMEWORK', '리팩토링', 'ABAP', 'EAI', 'VMWARE INFRASTRUCTURE', 'SAP SD', 'SAP MM', 'SAP FI', 'MSSQL', 'SPRING BOOT']"
139191,"['GIT', 'GITHUB', 'EXPRESSJS', 'MYSQL', 'JAVASCRIPT', 'NODE.JS', 'AWS', 'NEST.JS']"
119342,"['GIT', 'GITHUB', 'MYSQL', 'HTML', 'JAVASCRIPT', 'SQL', 'DOCKER', 'SPRING FRAMEWORK', 'JPA']"
158728,"['ANDROID', 'IOS', 'LINUX', 'REACT', 'JAVA', 'JAVASCRIPT', 'KOTLIN', 'PYTHON', 'SQL', 'SPRING FRAMEWORK']"
120799,"['GITHUB', 'ANGULARJS', 'MYSQL', 'SPRING BOOT']"
129385,
135351,"['PYTORCH', 'TENSORFLOW', 'PYTHON']"
159382,"['GIT', 'MYSQL', 'RESTFUL API']"
154688,"['GIT', 'PYTHON', 'SQL', 'AWS', 'GCP']"
161440,"['GIT', 'GITHUB', 'ANDROID', 'IOS', 'MYSQL', 'GOOGLE ANALYTICS', 'FLUTTER', 'RESTFUL API']"
151173,"['GITHUB', 'REACT', 'CSS', 'HTML', 'JAVASCRIPT', 'AWS', 'REACT.JS', 'NEXT.JS']"
93295,"['HADOOP', 'SCIKIT-LEARN', 'SPARK', 'TENSORFLOW', 'PYTHON', 'SQL', 'TABLEAU', 'GO']"
56333,
159387,"['GIT', 'MYSQL', 'RESTFUL API']"
137254,
89785,"['GIT', 'ANDROID', 'LINUX', 'MYSQL', 'JAVA', 'KOTLIN', 'UNIX', 'RDBMS', 'SPRING FRAMEWORK', '소켓', 'SPRING BOOT']"
112793,"['ANDROID', 'IOS', 'MYSQL', 'JAVA', 'KOTLIN', 'SWIFT', 'AWS', 'JENKINS', 'JPA', 'SPRING BOOT']"
155504,
164469,"['GIT', 'JAVA', 'JAVASCRIPT', 'KOTLIN', 'TYPESCRIPT', 'AWS', 'SPRING FRAMEWORK', 'REACT.JS', 'SPRING BOOT', 'NEXT.JS']"
127143,"['JAVA', 'RDBMS', 'SPRING FRAMEWORK']"
134059,['PYTHON']
160202,"['GIT', 'ANDROID', 'IOS', 'MYSQL', 'HTML', 'JAVASCRIPT', 'KOTLIN', 'NODE.JS', 'PHP', 'PYTHON', 'SWIFT', 'TYPESCRIPT', 'AWS', 'PRODUCT MANAGEMENT ', 'SPRING FRAMEWORK', 'QA 엔지니어링']"
119069,
161666,"['MYSQL', 'JAVA', 'KOTLIN', 'RUST', 'SCALA', 'AWS', 'GO', 'GOLANG', 'APACHE KAFKA', 'SPRING BOOT', 'KUBERNETES']"
148626,"['GITHUB', 'ANGULARJS', 'DJANGO', 'REACT', 'VUEJS', 'C / C++', 'CSS', 'HTML', 'JAVA', 'JAVASCRIPT', 'NODE.JS', 'PYTHON', 'TYPESCRIPT', 'C', 'AWS', 'GO', 'C++', 'NOSQL', 'GOLANG', 'REACT.JS']"
85019,"['LINUX', 'REACT', 'WEBGL', 'NODE.JS', 'AWS', 'WEBRTC']"
147279,
109606,
21449,
164139,"['ANDROID', 'AZURE', 'IOS', 'LINUX', 'MYSQL', 'C / C++', 'HTML', 'JAVASCRIPT', 'KOTLIN', 'SWIFT', 'C', '인프라', 'AWS', 'TCP', 'C++', 'HTTP', 'ACTIVE DIRECTORY', 'DNS', 'WINDOWS 서버', 'POWERSHELL', '시스템 관리', 'OFFICE 365', 'SPRING FRAMEWORK', 'SMTP', '시스템 구축', 'RESTFUL API']"
157644,"['MYSQL', 'ORACLE', 'SQL', 'POSTGRESQL']"
118652,"['C', 'C++']"
147486,"['GITHUB', 'SLACK', 'LINUX', 'SCIKIT-LEARN', 'C / C++', 'PYTHON', 'C', 'C++', 'UBUNTU', 'CUDA', 'NUMPY', 'NOTION']"
155498,"['GIT', 'PYTORCH', 'SCIKIT-LEARN', 'PYTHON', 'OPENCV']"
6829,
159352,
98530,"['GIT', 'JAVASCRIPT', 'SHELL', 'JENKINS', 'DOCKER', 'NODEJS', 'KUBERNETES']"
136193,"['CONFLUENCE', 'JIRA', 'SLACK', 'POWER BI', 'SDLC', 'JENKINS', 'PERFORCE']"
162822,"['GITHUB', 'JIRA', 'SLACK', 'TYPESCRIPT', 'AWS', 'REACT NATIVE', 'FIGMA']"
143840,"['HADOOP', 'ORACLE', 'JAVA', 'PYTHON', 'SPRING FRAMEWORK', '클라우드 응용 프로그램', 'OSS']"
130405,
83832,"['REACT', 'CSS', 'TYPESCRIPT', 'SPA']"
142776,
124274,
143801,
142584,['GOLANG']
99486,"['보안', '정보 보안', '보안 정책', '보안 관리', '보안 감사', '보안 금융']"
152717,"['PRODUCT MANAGEMENT ', 'AXURE', 'FIGMA']"
129852,
163648,
158341,"['GIT', 'PYTHON', 'AWS', 'API', 'QA 엔지니어링']"
87469,"['LINUX', 'REACT', 'WEBGL', 'NODE.JS', 'AWS', 'WEBRTC']"
163632,"['ANDROID', 'IOS', 'FLUTTER', 'RESTFUL API']"
148545,"['GIT', 'REACT', 'JAVASCRIPT', 'PHP', 'SWIFT', 'AWS', 'SPRING FRAMEWORK']"
164142,"['ANDROID', 'AZURE', 'IOS', 'LINUX', 'MYSQL', 'C / C++', 'HTML', 'JAVASCRIPT', 'KOTLIN', 'SWIFT', 'C', '인프라', 'AWS', 'TCP', 'C++', 'HTTP', 'ACTIVE DIRECTORY', 'DNS', 'WINDOWS 서버', 'POWERSHELL', '시스템 관리', 'OFFICE 365', 'SPRING FRAMEWORK', 'SMTP', '시스템 구축', 'RESTFUL API']"
126434,"['JAVA', 'JAVASCRIPT', 'PYTHON', 'TYPESCRIPT', 'AWS', 'GO', 'C++', 'SPRING FRAMEWORK']"
13134,
131325,"['GIT', 'FIREBASE', 'PYTHON', 'SQL', 'AWS', 'REST', 'RESTFUL API']"
90842,
125723,"['SAP', 'AWS', 'SAP ERP']"
155155,"['GITHUB', 'GRAPHQL', 'REACT', 'JAVA', 'KOTLIN', 'TYPESCRIPT', 'NEXT.JS']"
146639,"['ANDROID', 'KOTLIN']"
140125,
58035,"['GIT', 'GITHUB', 'REACT', 'JAVASCRIPT', 'NODE.JS', 'TYPESCRIPT', 'NODEJS', 'REACT.JS']"
142562,"['LINUX', 'JAVA', 'PYTHON', 'C++', '검증', 'SOC', 'ASIC', 'RTL 설계']"
133332,"['GIT', 'GITHUB', 'IOS', 'MYSQL', 'CSS', 'HTML', 'JAVASCRIPT', 'SWIFT', 'MVVM', 'AWS', 'JQUERY', 'SPRING FRAMEWORK', '안드로이드 개발', 'IOS 개발', 'POP 디스플레이']"
163524,"['MYSQL', 'ORACLE', 'VUEJS', 'HTML', 'JAVA', 'JAVASCRIPT', 'JQUERY', 'SPRING FRAMEWORK']"
76542,"['PYTHON', 'C', 'C++', 'RTOS', 'EMBEDDED LINUX']"
157694,"['LINUX', 'JAVASCRIPT', 'PYTHON', 'SPRING FRAMEWORK']"
158833,
146738,"['REACT', 'CSS', 'HTML', 'JAVA', 'JAVASCRIPT', 'NODE.JS', 'PHP', 'PYTHON', 'TYPESCRIPT', 'AWS', 'POSTGRESQL', 'REACT.JS', 'SPRING BOOT', 'NEXT.JS', 'NEST.JS']"
163089,"['보안', 'AWS', 'JUNIPER', '보안 관리', '보안 운영']"
160191,
137123,
152722,
152964,"['ANGULARJS', 'JAVA', 'JAVASCRIPT', 'SPRING FRAMEWORK', 'JPA', 'REACT.JS', 'VUE.JS']"
125118,"['GIT', 'ANDROID', 'IOS', 'JAVA', 'JAVASCRIPT', 'NODE.JS', 'PYTHON', 'OOP', 'AWS', 'SAAS']"
154803,"['PYTHON', '보안', '인프라', 'AWS']"
107134,
160849,
161538,"['AZURE', 'LINUX', 'AWS', 'CISCO', 'DNS', 'DOCKER', 'PAAS', 'GCP', 'KUBERNETES']"
141487,"['GITHUB', 'JIRA', 'SLACK', 'TYPESCRIPT', 'AWS', 'REACT NATIVE', 'FIGMA']"
160413,"['GIT', 'REACT', 'VUEJS', 'HTML', 'JAVA', 'JAVASCRIPT', 'NODE.JS', 'PHP', 'PYTHON', 'GO']"
145028,"['GIT', 'ANGULARJS', 'REACT', 'JAVASCRIPT', 'NODE.JS', 'PYTHON', 'AWS', 'DOCKER']"
102327,['UNITY3D']
164166,"['ANDROID', 'AZURE', 'IOS', 'LINUX', 'MYSQL', 'C / C++', 'HTML', 'JAVASCRIPT', 'KOTLIN', 'SWIFT', 'C', '인프라', 'AWS', 'TCP', 'C++', 'HTTP', 'ACTIVE DIRECTORY', 'DNS', 'WINDOWS 서버', 'POWERSHELL', '시스템 관리', 'OFFICE 365', 'SPRING FRAMEWORK', 'SMTP', '시스템 구축', 'RESTFUL API']"
164289,"['GIT', 'ANDROID', 'IOS', 'FLUTTER']"
154260,"['JAVA', 'RDBMS', 'SPRING FRAMEWORK']"
164842,"['GIT', 'GITHUB', 'MONGODB', 'MYSQL', 'PYTORCH', 'SCIKIT-LEARN', 'JAVASCRIPT', 'NODE.JS', 'R', 'SQL', 'AWS', 'JENKINS', 'NOSQL', 'APACHE', 'DOCKER', 'JUNIT', 'MSSQL', 'KUBERNETES']"
46330,
161445,
141304,"['JIRA', 'JAVA', 'JQUERY', 'JENKINS', 'SPRING FRAMEWORK', 'INTELLIJ IDEA', 'VUE.JS']"
154954,"['MYSQL', 'TYPESCRIPT', 'AWS', 'NODEJS']"
144779,"['고객 지원', '기술 문서', '고객 관계', '기술 교육', '기술 관리', '모바일 기술', '교육 기술', 'ENCASE', '교육 관리', '강의', 'NOTION']"
122598,
163673,"['CISSP', 'IPS', 'CISA']"
133639,"['GITHUB', 'JIRA', 'SLACK', 'TYPESCRIPT', 'AWS', 'REACT NATIVE', 'FIGMA']"
162104,
152943,"['GIT', 'GITHUB', 'ANDROID', 'IOS', 'KOTLIN', 'SWIFT', 'BLOCKCHAIN', 'REST', 'FLUTTER']"
151273,"['AZURE', '.NET', 'GOOGLE CLOUD PLATFORM', 'HADOOP', 'PYTORCH', 'TENSORFLOW', 'JAVA', 'PYTHON', 'SHELL', 'SQL', 'GOOGLE ANALYTICS', 'AWS', 'ETL', 'NOSQL', 'VBA', '데이터 마트', 'MSSQL']"
162261,"['PYTHON', '보안', '인프라', 'AWS']"
86060,"['HADOOP', 'ORACLE', 'JAVA', 'PYTHON', 'SPRING FRAMEWORK', '클라우드 응용 프로그램', 'OSS']"
139525,"['GIT', 'PYTORCH', 'TENSORFLOW', 'PYTHON']"
160169,"['GITHUB', 'LINUX', 'HTML', 'JAVA', 'JAVASCRIPT', 'SQL', 'RDBMS', '전자정부프레임워크']"
132780,"['MONGODB', 'JAVA', 'KOTLIN', 'PYTHON', 'SPRING FRAMEWORK']"
134638,
156672,
154286,"['PHP', 'CODEIGNITER']"
121719,"['REACT', 'CSS', 'HTML', 'JAVASCRIPT', 'TYPESCRIPT']"
100459,
164439,
156310,"['GIT', 'JAVASCRIPT', 'NODE.JS', 'SQL', 'AWS']"
139986,
158743,"['GIT', 'PYTHON', 'R', 'DOCKER', 'POSTGRESQL']"
147170,"['LINUX', 'C / C++', 'C', 'C++', 'UNIX', 'VISUAL STUDIO', 'MFC', 'GCC']"
151925,"['GIT', 'GITHUB', 'MYSQL', 'JAVA', 'JAVASCRIPT', 'TYPESCRIPT', 'AWS', 'SPRING FRAMEWORK', 'REACT.JS', 'NEXT.JS']"
160283,
131420,"['GIT', 'GITHUB', 'MYSQL', 'REACT', 'CSS', 'HTML', 'JAVASCRIPT', 'NODE.JS', 'TYPESCRIPT', 'AWS', 'DOCKER', 'REACT.JS', 'REACT NATIVE', 'NEXT.JS']"
163558,"['REACT', 'JAVASCRIPT', 'REACT NATIVE']"
152150,
165084,
92891,
135017,"['GIT', 'DJANGO', '.NET', 'C#', 'JAVA', 'KOTLIN', 'PYTHON', 'SQL', 'AWS', 'SQL 서버', '서버', 'NODEJS', 'RESTFUL WEBSERVICES', 'SPRING BOOT', 'FLUTTER']"
163606,['REACT']
143401,"['GIT', 'GITHUB', 'ANDROID', 'MYSQL', 'C / C++', 'C#', 'C++', 'PROCESSING', 'PRODUCT MANAGEMENT ', 'MULTI TASKING', '애자일 방법론', 'WPF', '애자일 프로젝트 관리']"
120386,
