id,job,title,company,location,tags,qualifications,preferred,benefits,skills,workplace
130523,웹 개발자,[100억↑투자] 비대면 B2C 서비스 Backend 개발,쿼터백그룹,"['서울', '한국']","['인원급성장', '50명이하', '설립4~9년', '스타트업', '자율복장', '음료', '커피', '간식', '기타 서비스업']","['""B2C 서비스 통합을 위해 마케팅/기획 담당자와 협업하고 이에 대한 서비스를 분석/설계/개발이 가능한 분""', '', '• AWS Cloud 환경에서의 개발 경험', '• Git/Jenkins, Spring 프레임웍 기반 Java 어플리케이션 개발 경험', '• Linux/apatch/ngineX/tomcat 환경 개발 및 관련 스크립트 작성 경험', '• CI/CD 파이프라인 환경 구성 경험', '• REST API, MySQL 기반 서비스 개발 경험']","['• Notion, Redmine, Telegram 등의 비대면 협업을 어려워하지 않는 분', '• 논리적이고 체계적인 커뮤니케이션 능력과 동료와의 문제 해결을 위한 열정과 책임감이 있는 분', '• 오픈소스와 최신 기술에 관심이 있고 공유하는 문화에 거부감이 없는 분', '• 금융투자/자산운용 서비스 운염 및 개발 경험자는 특히 환영합니다.']","['#수평적조직, #스타트업, #자율복장, #교육비, #직무교육', '#중식제공, #석식제공, #식비, #음료, #커피, #간식', '', '• 자율 휴가 사용  - 쉴 때는 편히 쉬세요! ', '• 자율 복장  - 편하게 일하세요! ', '• 수평적 조직 - 모두의 의견을 듣고자 해요! ', '• 음료, 커피, 간식 제공 ', '• 매월 복지 혜택 지급 30만 원(식대, 도서 등)  ', '• 자기계발을 위한 온라인 교육 지원  - 성장에 필요한 교육은 고민하지 마세요! ', '• 주차비 지원 - 출퇴근 부담감을 최소화 해드려요! ', '• 경조사 & 명절 선물  - 기쁨과 슬픔도 나눠요! ', '• 자율적 회식']","['Linux', 'MySQL', 'C#', 'Java', 'Python', 'C', 'AWS', 'Tomcat', 'Spring Framework', 'Nginx']","서울특별시 영등포구 여의대로 108 파크원, 타워1 26층"
130205,웹 개발자,프론트엔드 개발자(2년이상),송아리아이티,"['서울', '한국']","['퇴사율5%이하', '50명이하', '설립4~9년', '유연근무', '성과급', '스톡옵션', '스타트업', '커피', 'IT, 컨텐츠']","['- Javascript ES 5/6 활용에 능숙하신 분 ', '', '- AngularJS,  Vue.JS,  React   중 프레임워크 사용 경험']","['- Flutter 를 사용하여 개발한 경험이 있는 분', '', '- Ionic5 를 사용한 하이브리드앱 개발 경험이 있는 분', ' ', '- Typescript 개발 경험이 있는 분', '', '- 반응형 디자인, 웹접근성을 고려한 UI 개발 경험 있으신 분']","['# 주 40시간 유연근무제  [ Core 근무 시간 :  오전 10시 - 오후 4시 ]     ', '', '# 세미나, 컨퍼런스, 도서구입비 지원', '   ', '# 개방적 커뮤니케이션 지향 ', ' - 자유복장', ' - 팀내 상호간의 호칭 `OO님`으로 통일', '', '# 자유로운 연차 사용', ' - 근로기준법에 의거하여 제공', ' - 필요 시 사전 조율하여 연차 사용 가능 [ 1일 / 0.5일 / 0.25일 단위 ]', '', '', '# 최신장비 지원 및 매 2년마다 업그레이드 ', ' - 개발자 : 최신  맥북프로 % 듀얼모니터 제공', ' - 디자이너 : imac 최신기종 지급', '', '# 스낵바 :  캡슐커피, 차, 간식 상시 구비', '', '# 매년 연봉협상 , 성과급 ', '    - 매년 협상을 통해 연봉 결정', '    - 매년 성과급 또는 스톡옵션 제공', '    ', '# 청년을 위한 제도 :  직원과 상호 협의 하에 `청년내일채움공제` 제도 지원', '', '# 채용 시 3개월간 수습기간 (급여 100%지급)', '', '[ 전형절차 ]', '1. 서류 접수 (이력서, 포트폴리오)', '2. 기술 면접 (대면 면접, Code Quality Check)', '3. 최종 면접 (임직원 면접)', '4. 합격자 선정 후 채용 (주민등록 초본, 월급 이체 통장 사본, 근로 계약서, 기밀 서약서 작성)']","['Github', 'AngularJS', 'React', 'JavaScript', 'Flutter', 'Next.js']","서울특별시 강남구 강남대로 320, 14층 1407호"
129878,웹 개발자,프론트엔드 개발자,애드팝콘,"['서울', '한국']","['연봉업계평균이상', '인원급성장', '50명이하', '설립3년이하', '워크샵', '음료', '커피', '건강검진', 'IT, 컨텐츠']","['• 프론트엔드 경력 5년 이상 (*필수*)', '• HTML, CSS, JavaScript에 깊은 이해를 갖고 계신 분', '• Typescript 사용 경험이 있는 분', '• React, Vue 등의 SPA 프레임워크 사용 경험이 있는 분', '• recoil, react-query, redux, vuex 등 상태 관리 라이브러리의 동작을 이해하거나 사용 경험이 있는 분', '• Emotion, Styled-Components 등을 통한 CSS-in-JS 활용 경험이 있는 분']","['• 컴퓨터 관련 전공자 또는 그에 상응하는 지식을 보유한 분', '• webpack, esbuild 등 모듈 번들러 활용 경험이 있는 분', '• git, github 등을 통한 버전관리 및 협업 경험이 있는 분', '• AWS 상에서의 인프라 구축 및 운영 경험이 있는 분 (ex. ECS, CloudFront, Amplify)', '• Next.js, Nuxt.js를 활용한 서버 사이드 렌더링(SSR) 개발 경험이 있는 분', '• 디자인 시스템 개발 경험이 있으신 분', '• 테스트 및 배포 자동화 경험이 있는 분', '• 웹 접근성, 웹 표준, 반응형 디자인을 고려한 UI 개발 경험이 있는 분']","['아이지에이웍스 그룹사는 오직 업무에만 집중할 수 있도록 다양한 복리후생 프로그램을 제공하고 있으며 더 좋은 조직문화와 근무환경을 만들기 위해 노력하고 있습니다.', '', '[성장과 가치를 응원하는 과감한 지원]', '• 성과에 따른 합당한 보상과 인센티브 제도를 운영하고 있습니다.', '• 전 개발직군 신입 초봉 5000만원부터 시작합니다.', '', '[업무를 위한 아낌없는 지원]', '• 모든 신규 입사자분들께 소속감을 뿜뿜할 수 있는 웰컴키트를 제공합니다. 또한, 업무에 적응할 수 있도록 체계적인 온보딩 프로그램을 지원합니다.', '• 분기별 씽크업(Sync-up), 사내 뉴스레터를 통하여 회사의 다양한 뉴스와 개발 중인 서비스에 대한 소식, 팀 소개 등을 구성원들에게 전달 및 공유하고 있습니다.', '• 일만 하다보면 출출할 때가 있기 마련! IGAW에서는 다양한 취향을 만족시키기위한 14종의 네스프레소 캡슐 커피와 아이스크림, 음료수 등을 무제한~~으로 제공합니다. ', '• 장비가 아쉬워서 업무에 집중하지 못했던 순간이 있으신가요? IGAW에서는 직무에 맞게 업무에 필요한 장비와 소프트웨어를 지원하고 있습니다. ', '• 혹시 읽고 싶은 책이 있으신가요? 직원들의 성장을 위해 도서 구입비는 무제한으로 지원해드립니다.', '', '[워라밸 & 쾌적한 출퇴근길 & 회사 뷰 상위 0.01%를 자랑합니다]', '• 출근시간이 걱정된다고요? 걱정하지마세요! IGAW는 유연한 근무를 위한 자율 시차출퇴근제를 운영하고 있습니다.', '• 열심히 일한 당신~ 휴가 떠나세요! 연차 사용에 전혀 눈치를 주지 않고 자율적으로 휴가 사용이 가능합니다. 또한, 오랫동안 함께해 준 직원들에게 특별 휴가와 지원금을 제공해 드립니다.', '• 출근길에 갑자기 소나기가 내려도 걱정하지마세요! 합정역에서 회사로 바로 연결되어 있습니다.', '• 사무실 창가에 펼쳐진 한강 뷰로 풍경이 곧 복지가 될 수 있음을 경험하실 수 있습니다.', '', '[소소하고 다양한 복지로 채워가고 있습니다]', '• ‘앗! 생일이세요? 얼른 집에 가세요!’ 기념일을 서로 축하하고 조기 퇴근 및 상품권을 지급하고 있습니다. 다른 경조사도 함께 나누며 다양한 경조사비를 지원하고 있습니다. ', '• 누구나 사용할 수 있는 ‘매월 1회’ 해피데이(지연출근 혹은 조기퇴근) 제도를 운영하고 있습니다.', '• 썸타임, 랜덤런치, 치맥데이 등 멤버들과 편하게 즐길 수 있는 모임을 지원하고 있습니다.', '• 업무에도 집중하면서 동료들과 친해지고 싶다면? IGAW는 동료와 함께하는 시간을 지원하는 동호회를 운영하며 국내외 워크샵도 지원하고 있습니다.', '• 청년 입사자를 위한 특별한 혜택, 청년내일채움공제 가입이 가능합니다. ', '• 직원들의 건강을 책임지는 최고급 정밀건강검진을 제공하고 있습니다.', '• 명절에 마음까지 따뜻해지는 명절 상품권(설날/추석)도 전직원 지급하고 있습니다.']",,"서울특별시 마포구 양화로 45, 세아타워 15층"
129619,웹 개발자,Web개발자,인피니트헬스케어,"['서울', '한국']","['연봉상위6~10%', '퇴사율5%이하', '51~300명', '설립10년이상', '휴게실', '안마의자', '건강검진', '동호회', 'IT, 컨텐츠']","['• C++, MFC, C#, WPF, HTML, SQL 등 WEB IT 관련 기본적인 개발지식', '• 컴퓨터공학, 전산학, 소프트웨어학 등 관련 학과']","['• Oracle, SQL 등 대용량 데이터베이스 개발 경험이 있으면 좋습니다.', '• PACS, EMR, OCS 등 의료 IT 분야 개발 경험이 있으면 좋습니다.']","['• 시차출퇴근제, 우리사주, 건강검진 지원, 해외학회참관 기회 제공, 사내 교육, 사내동호회 운영, 북카페/갤러리 휴게실, 안마의자, 오락기 등']","['Oracle', 'React', 'ASP .NET', 'C#', 'CSS', 'HTML', 'Java', 'JavaScript', 'SQL', 'C', 'C++', 'EMR', 'Bootstrap', 'WPF', 'PACS', 'MFC']","서울특별시 구로구 디지털로34길 27, 대륭포스트타워3차 12층"
129448,웹 개발자,웹 개발자(7년 이상),나루아이,"['서울', '한국']","['인원급성장', '50명이하', '설립4~9년', '상여금', '자율복장', '건강검진', '동호회', '교육비', 'IT, 컨텐츠']","['• 7년 이상의 경력 혹은 그에 준하는 경험의 경력 개발자', '• 고객사 및 협력사, 동료 개발자와의 사업 및 개발 관련 원활한 의사소통 능력', '• 공통 업무 개발 경험자']","['• 해당 직무 금융권 웹/모바일 프로젝트 경험자', '• 다수의 개발 Role 수행 경험자', '• 정보처리 관련 자격증 소지자']","['• 프로젝트 인센티브', '   프로젝트 만근수당/ 성과보수/ 야근 및 주말 근무 보상휴가', '', '• 장기근속자 우대', '   장기근속 시 안식휴가 및 휴가비/ 연봉인상 가중치 3% 제공', '', '• 건강증진 지원', '   건강검진비(격년)/ 스트레스성 질병비 50% 지원', '', '• 개인 및 가정을 위한 생활 지원', '   퇴직연금/ 4대보험/ 자녀교육비/ 야간교통비', '', '• 자기계발비 지원', '   체력단력비/ 도서구매비/ 교육훈련비(온오프라인)/ 정보처리기사 자격증 취득 상여금(50만원)', '', '• 축하금 및 경조사 지원', '   생일축하금(배우자 포함)/ 명절 상여금/ 경조사비', '', '• 편안한 사내문화', '   자율복장/ 회식 및 야근 강요 없음/ 사내 동호회 지원/ 팀 단위 프로젝트 파견']","['React', 'Java', 'Spring Boot']","서울특별시 구로구 디지털로33길 11, 1403호"
127933,웹 개발자,웹 개발 (Springboot 기반 WMS솔루션 개발),슈피겐코리아(Spigen),"['서울', '한국']","['연봉상위6~10%', '퇴사율5%이하', '301~1,000명', '설립10년이상', '리프레시휴가', '자율복장', '원격근무', '의료비', '판매, 유통']","['• 경력 3년 이상 ~ 6년 미만', '• Java & Spring Framework 기반 웹서비스 개발 경력', '• MySQL(DBMS) or RDBMS 경력']","['[Oracle] procedure 개발', '', '슬릭그리드 사용 경험']","['[OFFICE LIFE]', '', '• 하이브리드근무 : 최대 주 2회 원격근무', '• Give & Take day : 매주 목요일 2시간 조기퇴근', '• 90분의 점심시간 : 1230 ~ 1400', '• 자율복장 : 일에 집중할 수 있는 드레스 코드면 OK', '', '', '', '[PERSONAL LIFE]', '', '• 온라인몰 포인트* : 연봉과 별도로 지급되는 최대 120만원 상당의 온라인 복지몰 포인트', '• 리프레시 휴가* : 법정 연차 유급 휴가 외 최대 2일의 휴가 추가 제공', '• 리조트 / 골프장 할인* : 임직원가로 즐기는 전국 제휴 리조트와 골프장', '• 자사제품할인 : 슈피겐 제품 최대 40% 할인가 구매 가능', '• 생일축하 : 소중한 사람들과 함께 시간을 보내도록 생일 반차 제공', '', '', '', '[HEALTH]', '', '• 심리 상담 지원 : 마음 건강 챙기는 심리 검사 및 상담 지원', '• 단체 상해 보험 : 상해 시 의료비 걱정 덜어드리는 임직원 단체 상해 보험 가입']","['MySQL', 'Java', 'JavaScript', 'SQL', 'AWS', 'Spring Framework']",서울특별시 강남구 봉은사로 446 슈피겐HQ A동
126111,웹 개발자,웹 어플리케이션 개발자,무한정보기술,"['서울', '한국']","['연봉업계평균이상', '인원급성장', '퇴사율 6~10%', '51~300명', '설립4~9년', '상여금', '동호회', '교육비', 'IT, 컨텐츠']","['• 학력 : 대학4년제(전산, 소프트웨어공학, 컴퓨터 공학 관련)', '• 자격증 : 정보처리기사', '• 경력 : 경력3년↑']",,"['• 주 5일 근무, 연차, 경조휴가 및 경조금 지원, 퇴직금', '• 자녀 학자금 지원, 차량유류보조금, 우수사원 표창/포상, 교육비 지원', '• 4대보험(국민연금, 고용보험, 산재보험, 건강보험)', '• 자기계발비, 자격증수당, 동호회 활동비, 명절 상여금, 출산/육아 휴가, 노동절 휴무 ...', '• 장기근속 안식 휴가']","['Github', 'Linux', 'HTML', 'Java', 'JavaScript', 'Tomcat', 'PostgreSQL', 'Spring Framework', 'JPA']",서울특별시 영등포구 문래동
125044,웹 개발자,백엔드/서버 개발자,아티웰스,"['경기', '한국']","['인원급성장', '퇴사율 6~10%', '50명이하', '설립4~9년', '음료', '간식', 'IT, 컨텐츠']","['ㆍ기술능력(필수): PHP, AWS', '', 'ㆍ학력 : 학력무관', '', 'ㆍ경력 : PHP,Server 경력3년↑', '', 'ㆍ동료들과 적극적으로 소통하고 책임감이 높은 분']","['ㆍAWS를 활용한 업무 경험', '', 'ㆍ대용량 데이터 처리 경험이 있는 분', '', 'ㆍ상용 앱 서비스를 실제 개발한 경험', '', 'ㆍ새로운 기술 습득/도입에 능동적인 분', '', 'ㆍ코드 개선 및 리뷰에 적극적인 분']","['• 자유 복장, 연,월차 제도', '• 최신 기기 제공 (맥북 등)', '• 주5일 근무', '• 퇴직금', '• 4대보험', '• 간식, 음료 제공']","['Linux', 'PHP', 'AWS']",성남시 분당구 황새울로200번길 34 코포모타워 402호
122018,웹 개발자,고객 서비스 일정 관리 WEB 구축 개발자,블루몬케어,"['서울', '한국']","['인원급성장', '50명이하', '설립3년이하', '스타트업', '보건, 사회복지']","['• Spring Framework(JAVA) 가능자', '• Oracle DB ( PL/SQL ) 가능자']","['• Bootstap 가능자', '• 업무 분석 & 설계 경험자']","['• 확실한 성과 보장(진급, 성과금 등)', '• 자유로운 연차 사용']",,"서울특별시 강동구 천호옛길 67 (샬롬빌딩), 3층"
121854,웹 개발자,웹 개발자,단색,"['서울', '한국']","['퇴사율5%이하', '50명이하', '설립4~9년', '자율복장', '커피', '생일선물', '교육비', '판매, 유통']","['• HTML, CSS, jQuery, PHP, MySQL']","['- 스스로 문제를 정의하고 해결 가능하신 분', '- 동종업계, 웹에이전시 경험 있으신 분', '- 고도몰/퍼스트몰 튜닝 경험 있으신 분', '-각종 API연동 경험 많으신 분']","['• 근로기준법 준수 연차 제공', '• 생일 선물 제공 ', '• 정확한 출퇴근', '• 명절 선물 지급', '• 단색 제품 직원가 할인 제공', '• 4대 보험 적용 (국민연금, 고용보험, 산재보험, 건강보험)', '• 듀얼모니터 및 업무에 필요한 장비 최신 사향으로 제공', '• 자율 복장', '• 청년내일채움공제 ', '• 업무 관련 교육비 지원', '• 커피 및 스낵 제공']","['MySQL', 'HTML', 'PHP', 'SQL']",서울시 마포구 월드컵북로 4길 51
120386,웹 개발자,Frontend Engineer (React / Typescript),프렌클리,"['서울', '한국']","['스톡옵션', '스타트업', '음료', '간식', 'IT, 컨텐츠']","['해당 포지션은 경력직 채용 포지션입니다.', '', '- 전산 관련 전공 혹은 그에 준하는 지식', '- 3년 이상의 React 개발 경험', '- 디자인 / 스토리보드 기반 UI 개발 경험', '- Javascript / TypeScript에 대한 이해', '- HTML / CSS 에 대한 이해', '- 내가 사용하는 프로그래밍 언어/기술의 원리를 이해하고 개발하시는 분                                                        ', 'ex) Javascript에서의 async / await 및 promise에 대한 이해', '- 빠르게 변화하는 서비스를 이해하고 이에 맞게 효율적인 구조 및 로직을 설계하는 능력', '- CI / CD 에 대한 이해와 경험', '- Git, 협업툴(slack, google workspace, trello)를 통한 업무 및 커뮤니케이션 경험', '- 디자인 / 기획 등 타 직군과의 원활한 커뮤니케이션 능력', '- 개인 / 팀의 성장을 위해 노력하시는 분', '- 소규모 팀에서의 다양한 역할에 거부감이 없으신 분']","['- NodeJS 백엔드 개발 경험', '- GCP 사용 경험', '- evm 기반 블록체인 dApp 개발 경험', '- 새로운 기술에 대한 관심을 갖고, 서비스에 적용시키는 것에 흥미를 느끼시는 분', '- 다른 개발자와의 협업을 위한 개발 프로세스 구축 경험', '- 퍼포먼스 분석 및 최적화 경험', '- TDD 혹은 테스트 자동화 경험 / 테스트의 중요성에 대한 이해', '- 트러블 슈팅 / 문제 해결 경험', '- WebSocket / WebRTC에 대한 이해', '- 앱 서비스 UX 개선에 관심이 있으신 분']","['[Office Life]', '', '- 점심 식사비 100% 지원 (야근시 저녁 식사도 전액)', '- 개인별 자율 출근 (9시~11시)', '- 맥북 프로, 32/27인치 모니터 등 최고 수준의 장비 전액 지원', '- 음료 및 간식 제공', '- 직무 역량 강화를 위한 세미나/컨퍼런스 참가 시 관련 비용 전액 지원', '- 성과에 따른 분기별 인센티브 지급 및 비정기적 스톡옵션 부여', '', '[Private Life]', '', '- 경조 휴가 및 화환 지원', '- 명절마다 20만원 상당의 선물 제공', '- 창립일 및 연말 행사 시 최고 100만원 상당의 선물 제공', '- 자유로운 연차 휴가 사용', '- 개인의 성장을 위한 교육, 도서 등 비용 전액 지원']",,서초구 강남대로 51길1 511타워 16층
119995,웹 개발자,웹 개발자 프론트엔드,레듀텍,"['경기', '한국']","['인원급성장', '50명이하', '설립4~9년', '커피', '간식', 'Macbook', '노트북', 'IT, 컨텐츠']","['• 3년 이상의 프론트엔드 개발,운영 경험, 또는 이에 준하는 역량', '• 반응형 웹 개발에 대한 이해', '• HTML5, CSS, javascript 사용 경험 (jQuery, AJAX 등) ', '• Git과 Github 에 대한 기본적인 사용법을 알고 있고, Git Flow를 이해하고 계신 분 ', '• 컴포넌트 개발 경험과 재사용성 경험 ', '• Vue.js 프레임워크 환경 실무 경험', '• 협업 과정에서의 논리적인 의사소통이 가능하신 분']","['• RDBMS SQL에 대한 이해 (MySQL, MariaDB 등)', '• 태스크 관리, 작업 시간 예측, 코드 리뷰 등의 애자일 문화에 친숙한 분', '• 새로운 지식과 기술을 익히는 것에 큰 즐거움을 느끼시는 분', '• AWS 환경에 대한 경험을 보유하신 분', '• UI 및 UX 개발, 백엔드 서버와의 통신 및 기능 개발 경험 보유하신 분']","['• 지하철 역 바로 앞 도보 1분 ', '• 자율 출퇴근제 (7:00 - 10:00 선택, 일 8시간 근무)', '• 업무 장비 지급 (MacBook, Windows Laptop 중 선택 가능)', '• 수평적인 소통 문화 ', '• 간식과 커피 ', '• 생일 반차', '• 점심 식대 제공', '• 도서지원금, 생일축하금 등 각종 지원금']","['Git', 'Github', 'AJAX', 'MySQL', 'VueJS', 'HTML', 'Java', 'JavaScript', 'SQL', 'AWS', 'jQuery', 'HTML5', 'Jenkins', 'Spring Framework', 'JPA', 'Spring Boot']",경기도 성남시 분당구 황새울로200번길 28. 902호
119342,웹 개발자,웹 솔루션 개발 (팀장급),다누시스,"['경기', '한국']","['인원급성장', '51~300명', '설립10년이상', '음료', '맥주', '주차', '안마의자', '택시비', 'IT, 컨텐츠']","['• 학력: 학력무관', '• 경력: 경력 15년 이상']","['• 리더쉽 소유자', '• 관련 학과 전공자']","['• 4대 보험', '• 도서 구입비 지원', '• 자격증 취득 지원', '• 교육비 지원', '• 자기 계발비 지원', '• 본인 학자금', '• 연차', '• 반차', '• 장기 근속자 포상', '• 우수사원 포상', '• 건강 검진', '• 직원대출제도', '• 저녁식사 제공', '• 각종 경조사 지원', '• 사내 동호회 운영', '• 장기근속 수당', '• 간식 제공', '• 음료 제공(차, 커피)', '• 탄력 근무제']","['Git', 'Github', 'MySQL', 'HTML', 'JavaScript', 'SQL', 'Docker', 'Spring Framework', 'JPA']",경기 광명시 하안로 60 광명테크노파크 A동 711~713호
118481,웹 개발자,Web Front-end Engineer,마켓오브메테리얼,"['경기', '한국']","['유연근무', '주차', '건강검진', '단체보험', '재택근무', 'IT, 컨텐츠']","['• 프론트엔드 개발 경력 5년 이상 혹은 그에 준하는 역량을 보유하신 분', '• Next.js, React.js을 활용한 개발 경험이 있으신 분', '• Server Side Rendering 에 대한 이해도가 높으신 분', '• TypeScript를 이용한 JavaScript 정적 타입 분석에 대한 이해가 깊은 분', '• 좋은 사용자 경험에 대해 지속적으로 고민하는 분', '• 협업에 익숙하고 다양한 직군과의 커뮤니케이션이 원활한 분']","['[우대 사항]', '• 소규모 프로젝트 리딩 경험이 있는 분', '• 하나의 온전한 웹 서비스를 만들어본 경험이 있으신 분', '• 요구사항을 일반화하여 컴포넌트나 라이브러리를 제작한 경험이 있는 분', '• AWS, GCP, Vercel, Netlify 등을 사용해 프론트엔드 CI/CD를 설계하거나 구축한 경험이 있으신 분', '• 코드 성능 개선 등 지속적인 성장을 추구하는 분', '', '[기술 스택]', '• 코어: React, Nextjs, TypeScript', '• 상태관리: React-query, Recoil', '• 스타일링: emotion', '• CI/CD: Bitbucket Pipelines, Vercel, AWS', '• 디자인시스템: Storybook', '', '[채용 절차]', '• 채용 기간 : 상시', '• 채용 절차 : 서류접수-1차 Fit면접-2차 직무면접-면접결과-채용  ', '• 면접은 대면 면접입니다.', '• 제출 서류 : 자기소개서, 이력서, 포트폴리오', '• 이력서 양식은 자유이며, 지원하신 분을 표현할 수 있는 무엇이든 상관 없습니다.', '• 제출처 : 온라인 지원', '', '[근무 조건]', '• 급여: 면접 후 협의', '• 근무형태: 정규직(수습기간 6개월)', '• 수습기간: MOM에 합류하신 후 6개월 동안 MOM이 시간과 노력을 투자할 수 있는 적합한 회사인지, 같이 일하고 싶은 사람들인지 Fit을 확인하는 시간을 갖습니다. 이 기간에도 급여 및 복리후생은 100% 동일합니다.', '• 근무위치: 경기도 성남시 수정구 대왕판교로 815, 기업지원허브 802호/774호']","['• 장비 지원', '  맥북 + 듀얼모니터 + 그 외 필요 장비를 지원합니다.', '• 연차 24일 지원', '  MOM은 맡은 역할을 해낸다면, 절대 누구의 눈치도 보지 않고 휴가를 떠나야 합니다.', '• 유연 근무 지원', '  시차 출퇴근제를 시행하고 있습니다. 협업 시간(11시~4시)에 팀과 마주하면 됩니다.', '  재택근무(주 2회)도 가능합니다. 원활한 협업과 의사소통만 필요합니다.', '• 주차비/주거지원비 지원', '  주차비 또는 주거지원비를 매월 15만원 지원합니다.', '• 교육 지원', '  업무에 필요한 온라인/오프라인 교육을 지원합니다.', '• 건강검진 지원', '  건강을 지키는건 MOM의 의무! 정밀건강검진 연1회 지원합니다.', '• 장기 근속 지원', '  1년 뒤엔 가볍게 호캉스, 3년 뒤엔 편하게 제주도, 5년 뒤엔 신나게 해외로 떠날 수 있게 회사에서 지원합니다. 10년 뒤엔 1년 유급휴가를 지원합니다.', '• 경조사 지원', '  명절에는 10만원 상품권을 지원합니다.', '  결혼/출산/부고 등 해당 경조사에 유급 휴가와 경조사비를 지원합니다.', '• 기타', '  단체 보험 (질병/상해) 가입', '  Stock option - 채용 시 협의']","['BitBucket', 'React', 'TypeScript', 'AWS', 'Next.js']","경기도 성남시 수정구 대왕판교로 815, 기업지원허브 802호"
117508,웹 개발자,백엔드 개발자,일만백만,"['서울', '한국']","['연봉업계평균이상', '인원급성장', '50명이하', '설립3년이하', '스타트업', '커피', '간식', '인공지능', 'IT, 컨텐츠']","['-Node.js 백엔드 개발이 가능하신 분', '', '-AWS 의 다양한 서비스 (ec2, s3, cloudfront, rds 등) 사용 경험', '', '-MySQL DB 설계, 관리 경험(테이블 설계, 인덱스, 쿼리 튜닝, 백업 및 복구)이 있으신 분', '', '-Linux 기본적인 관리가 가능하신 분 (기본 명령어, 쉘 스크립트 등)']","['-컴퓨터 공학 전공자로 자료구조, 네트워크, 운영체제, 알고리즘에 대한 이해도가 높으신 분', '', '-외부 API 연동 경험 / RESTful 서비스 개발 경험이 있으신 분', '', '-서비스의 설계부터 개발, 운영까지 참여한 경험이 있으신 분', '', '-Git, Confluence, Slack, Jira 등의 협업 도구 사용에 익숙하신 분', '', '-Web에 대한 이해 : http 프로토콜, 헤더, 캐시, 웹 소켓, 전반적인 동작 과정', '', '-RDBMS (mysql) 추가적 활용 경험 (대량 쿼리 분산 처리, 레플리카, 장애 대응)', '', '-Linux, Web Server 관리에 대한 이해, scale out에 대한 이해가 높으신 분', '', '-협업 경험이 있고, 동료와 커뮤니케이션이 원활하신 분']","['-탄력 근무 도입 (8~10시 출근/5~7시 퇴근) ', '', '-중식 메뉴 자유롭게 선택하고 결재는 법카로', '', '-커피, 차, 간식 무제한 제공 ', '', '-교통 편한 삼성역 10분거리에 위치한 사무실 ', '', '-직원 생일은 인사팀이 챙긴다! 선물 증정 + 당일 조기 퇴근', '', '-시간 단위로 쪼개 쓰는 연차! 여름 휴가는 별도']","['Linux', 'MySQL', 'AWS']",삼성역에서 도보 10분
116149,웹 개발자,BackEnd 개발자(PM/PL급),에이엘에이엔,"['서울', '한국']","['퇴사율5%이하', '50명이하', '설립4~9년', '워크샵', '인공지능', 'IoT', 'IT, 컨텐츠']","['• JAVA 및 객체지향 프로그래밍 개발 실무 3년이상의 역량을 보유하신 분', '• MVC framework 기반의 웹 서비스나 RESTful API 개발 경험이 있으신 분 ', '• Spring 프레임웍을 이용한 Web Application 개발 경험이 3년 이상 있으신 분 ', '• RDBMS(MySQL 등)를 이해하고 비즈니스 데이터를 모델링 해 본 경험이 있으신 분 ', '• 능동적이고 긍정적인 마인드를 소유하신 분']","['• 전기/전자공학, 컴퓨터/시스템공학', '• 정보처리기사', '• Git, Redis, Mysql or MariaDB 사용경험자, Linux 운용 경험자']","['• 장기근속휴가(2주~2개월)', '• 해외워크샵', '• 생일상품권 등', '• PM/PL급 사이닝 보너스 5백~1천만 지급']","['Git', 'MySQL', 'Java', 'JavaScript', 'Python', 'AWS', 'Docker', 'JSP', 'JPA']",서울 강남구 학동로6길7 301호(논현동)
